./a.out addresses.txt
 Virtual address 	 Physical address 	 Value 
 56604 				 13340 				 0 
 40166 				 1254 				 39 
 26791 				 42663 				 41 
 44560 				 11024 				 0 
 38698 				 46890 				 37 
 64127 				 4479 				 -97 
 15028 				 24756 				 0 
 38669 				 46861 				 0 
 45637 				 7749 				 0 
 43151 				 17551 				 35 
 9465 				 23033 				 0 
 2498 				 4802 				 2 
 13978 				 31386 				 13 
 16326 				 56006 				 15 
 51442 				 32754 				 50 
 34845 				 26653 				 0 
 63667 				 28339 				 44 
 39370 				 55754 				 38 
 55671 				 60023 				 93 
 64496 				 5104 				 0 
 7767 				 57943 				 -107 
 6283 				 7563 				 34 
 55884 				 34636 				 0 
 61103 				 6063 				 -85 
 10184 				 60360 				 0 
 39543 				 43383 				 -99 
 9555 				 59475 				 84 
 13963 				 31371 				 -94 
 58975 				 14943 				 -105 
 19537 				 22609 				 0 
 6101 				 9429 				 0 
 41421 				 25037 				 0 
 45502 				 46014 				 44 
 29328 				 37008 				 0 
 8149 				 34005 				 0 
 25450 				 60522 				 24 
 58944 				 14912 				 0 
 50666 				 18666 				 49 
 23084 				 35884 				 0 
 36468 				 14452 				 0 
 33645 				 60781 				 0 
 25002 				 52650 				 24 
 53715 				 979 				 116 
 60173 				 57613 				 0 
 46354 				 50194 				 45 
 4708 				 27748 				 0 
 28208 				 34864 				 0 
 58844 				 55260 				 0 
 22173 				 56733 				 0 
 8535 				 20055 				 85 
 42261 				 10773 				 0 
 29687 				 49655 				 -3 
 37799 				 29351 				 -23 
 22566 				 2854 				 22 
 62520 				 312 				 0 
 4098 				 50690 				 4 
 47999 				 25727 				 -33 
 49660 				 45564 				 0 
 37063 				 18375 				 49 
 41856 				 38784 				 0 
 5417 				 21545 				 0 
 48856 				 32984 				 0 
 10682 				 27578 				 10 
 22370 				 11362 				 21 
 63281 				 16945 				 0 
 62452 				 24052 				 0 
 50532 				 18532 				 0 
 9022 				 48190 				 8 
 59300 				 10404 				 0 
 58660 				 55076 				 0 
 56401 				 51281 				 0 
 8518 				 20038 				 8 
 63066 				 22106 				 61 
 63250 				 16914 				 61 
 48592 				 2000 				 0 
 28771 				 1379 				 24 
 37673 				 29225 				 0 
 60776 				 23656 				 0 
 56438 				 51318 				 55 
 60424 				 7176 				 0 
 39993 				 1081 				 0 
 56004 				 34756 				 0 
 59002 				 14970 				 57 
 33982 				 42174 				 33 
 25498 				 60570 				 24 
 57047 				 37591 				 -75 
 1401 				 51577 				 0 
 15130 				 32282 				 14 
 42960 				 19664 				 0 
 61827 				 22403 				 96 
 32442 				 7098 				 31 
 64304 				 4912 				 0 
 30273 				 58945 				 0 
 38082 				 37314 				 37 
 22404 				 11396 				 0 
 3808 				 10208 				 0 
 16883 				 48115 				 124 
 23111 				 35911 				 -111 
 62417 				 24017 				 0 
 60364 				 57804 				 0 
 4542 				 58814 				 4 
 14829 				 33517 				 0 
 44964 				 13220 				 0 
 33924 				 42116 				 0 
 2141 				 35165 				 0 
 19245 				 14125 				 0 
 47168 				 29760 				 0 
 24048 				 39664 				 0 
 1022 				 8190 				 0 
 23075 				 35875 				 -120 
 24888 				 52536 				 0 
 49247 				 8543 				 23 
 4900 				 13604 				 0 
 22656 				 2944 				 0 
 34117 				 60997 				 0 
 55555 				 59907 				 64 
 48947 				 50483 				 -52 
 59533 				 25997 				 0 
 21312 				 9024 				 0 
 21415 				 9127 				 -23 
 813 				 7981 				 0 
 19419 				 14299 				 -10 
 1999 				 33231 				 -13 
 20155 				 40635 				 -82 
 21521 				 52241 				 0 
 13670 				 53094 				 13 
 19289 				 14169 				 0 
 58483 				 15475 				 28 
 41318 				 24934 				 40 
 16151 				 55831 				 -59 
 13611 				 53035 				 74 
 21514 				 52234 				 21 
 13499 				 36283 				 46 
 45583 				 7695 				 -125 
 49013 				 50549 				 0 
 64843 				 2123 				 82 
 63485 				 17149 				 0 
 38697 				 46889 				 0 
 59188 				 10292 				 0 
 24593 				 38417 				 0 
 57641 				 61225 				 0 
 36524 				 14508 				 0 
 56980 				 37524 				 0 
 36810 				 35786 				 35 
 6096 				 9424 				 0 
 11070 				 39998 				 10 
 60124 				 10716 				 0 
 37576 				 21448 				 0 
 15096 				 24824 				 0 
 45247 				 49087 				 47 
 32783 				 4111 				 3 
 58390 				 15382 				 57 
 60873 				 23753 				 0 
 23719 				 54951 				 41 
 24385 				 1601 				 0 
 22307 				 11299 				 -56 
 17375 				 61663 				 -9 
 15990 				 21110 				 15 
 20526 				 56878 				 20 
 25904 				 36656 				 0 
 42224 				 46320 				 0 
 9311 				 22879 				 23 
 7862 				 58038 				 7 
 3835 				 10235 				 -66 
 30535 				 16199 				 -47 
 65179 				 48539 				 -90 
 57387 				 37931 				 10 
 63579 				 28251 				 22 
 4946 				 13650 				 4 
 9037 				 48205 				 0 
 61033 				 5993 				 0 
 55543 				 58359 				 61 
 50361 				 14009 				 0 
 6480 				 29008 				 0 
 14042 				 31450 				 13 
 21531 				 52251 				 6 
 39195 				 55579 				 70 
 37511 				 21383 				 -95 
 23696 				 54928 				 0 
 27440 				 15664 				 0 
 28201 				 34857 				 0 
 23072 				 35872 				 0 
 7814 				 57990 				 7 
 6552 				 29080 				 0 
 43637 				 12661 				 0 
 35113 				 39721 				 0 
 34890 				 26698 				 34 
 61297 				 42353 				 0 
 45633 				 7745 				 0 
 61431 				 42487 				 -3 
 46032 				 51152 				 0 
 18774 				 61782 				 18 
 62991 				 22031 				 -125 
 28059 				 3483 				 102 
 35229 				 39837 				 0 
 51230 				 32542 				 50 
 14405 				 5701 				 0 
 52242 				 46610 				 51 
 43153 				 17553 				 0 
 2709 				 53909 				 0 
 47963 				 25691 				 -42 
 36943 				 18255 				 19 
 54066 				 51762 				 52 
 10054 				 60230 				 9 
 43051 				 17451 				 10 
 11525 				 41477 				 0 
 17684 				 9748 				 0 
 41681 				 41937 				 0 
 27883 				 44267 				 58 
 56909 				 37453 				 0 
 45772 				 7884 				 0 
 27496 				 15720 				 0 
 46842 				 55546 				 45 
 38734 				 46926 				 37 
 28972 				 16428 				 0 
 59684 				 47396 				 0 
 11384 				 54392 				 0 
 21018 				 37658 				 20 
 2192 				 35216 				 0 
 18384 				 2512 				 0 
 13464 				 36248 				 0 
 31018 				 61994 				 30 
 62958 				 28654 				 61 
 30611 				 16275 				 -28 
 1913 				 33145 				 0 
 18904 				 61912 				 0 
 26773 				 42645 				 0 
 55491 				 58307 				 48 
 21899 				 24203 				 98 
 64413 				 5021 				 0 
 47134 				 29726 				 46 
 23172 				 35972 				 0 
 7262 				 43102 				 7 
 12705 				 31137 				 0 
 7522 				 6242 				 7 
 58815 				 55231 				 111 
 34916 				 26724 				 0 
 3802 				 10202 				 3 
 58008 				 3224 				 0 
 1239 				 40919 				 53 
 63947 				 21963 				 114 
 381 				 57213 				 0 
 60734 				 23614 				 59 
 48769 				 32897 				 0 
 41938 				 38866 				 40 
 38025 				 37257 				 0 
 55099 				 5179 				 -50 
 56691 				 13427 				 92 
 39530 				 43370 				 38 
 59003 				 14971 				 -98 
 6029 				 9357 				 0 
 20920 				 39096 				 0 
 8077 				 33933 				 0 
 42633 				 20873 				 0 
 17443 				 40995 				 8 
 53570 				 834 				 52 
 22833 				 52785 				 0 
 3782 				 10182 				 3 
 47758 				 56462 				 46 
 22136 				 56696 				 0 
 22427 				 11419 				 -26 
 23867 				 39483 				 78 
 59968 				 10560 				 0 
 62166 				 62422 				 60 
 6972 				 26428 				 0 
 63684 				 28356 				 0 
 46388 				 50228 				 0 
 41942 				 38870 				 40 
 36524 				 14508 				 0 
 9323 				 22891 				 26 
 31114 				 62090 				 30 
 22345 				 11337 				 0 
 46463 				 50303 				 95 
 54671 				 48783 				 99 
 9214 				 48382 				 8 
 7257 				 43097 				 0 
 33150 				 53630 				 32 
 41565 				 41821 				 0 
 26214 				 49254 				 25 
 3595 				 9995 				 -126 
 17932 				 18700 				 0 
 34660 				 18020 				 0 
 51961 				 27385 				 0 
 58634 				 55050 				 57 
 57990 				 3206 				 56 
 28848 				 1456 				 0 
 49920 				 59136 				 0 
 18351 				 2479 				 -21 
 53669 				 933 				 0 
 33996 				 42188 				 0 
 6741 				 6741 				 0 
 64098 				 4450 				 62 
 606 				 17246 				 0 
 27383 				 28919 				 -67 
 63140 				 22180 				 0 
 32228 				 49892 				 0 
 63437 				 17101 				 0 
 29085 				 16541 				 0 
 65080 				 48440 				 0 
 38753 				 46945 				 0 
 16041 				 21161 				 0 
 9041 				 48209 				 0 
 42090 				 46186 				 41 
 46388 				 50228 				 0 
 63650 				 28322 				 62 
 36636 				 35612 				 0 
 21947 				 24251 				 110 
 19833 				 36473 				 0 
 36464 				 14448 				 0 
 8541 				 20061 				 0 
 12712 				 31144 				 0 
 48955 				 50491 				 -50 
 39206 				 55590 				 38 
 15578 				 31962 				 15 
 49205 				 8501 				 0 
 7731 				 57907 				 -116 
 43046 				 17446 				 42 
 60498 				 7250 				 59 
 9237 				 22805 				 0 
 47706 				 56410 				 46 
 43973 				 57541 				 0 
 42008 				 46104 				 0 
 27460 				 15684 				 0 
 24999 				 52647 				 105 
 51933 				 27357 				 0 
 34070 				 60950 				 33 
 65155 				 48515 				 -96 
 59955 				 10547 				 -116 
 9277 				 22845 				 0 
 20420 				 16836 				 0 
 44860 				 13116 				 0 
 50992 				 42800 				 0 
 10583 				 27479 				 85 
 57751 				 61335 				 101 
 23195 				 35995 				 -90 
 27227 				 28763 				 -106 
 42816 				 19520 				 0 
 58219 				 34155 				 -38 
 37606 				 21478 				 36 
 18426 				 2554 				 17 
 21238 				 37878 				 20 
 11983 				 59855 				 -77 
 48394 				 1802 				 47 
 11036 				 39964 				 0 
 30557 				 16221 				 0 
 23453 				 20637 				 0 
 49847 				 31671 				 -83 
